meshcode,option1,option2,option3,option4,option5,option6,value
53392247,14,14152,2019,12,1,0,394
53392247,14,14152,2019,12,1,1,346
53392247,14,14152,2019,12,1,2,369
53392247,14,14152,2019,12,2,0,386
53392247,14,14152,2019,12,2,1,339
53392247,14,14152,2019,12,2,2,354
53392248,14,14152,2019,12,0,0,2361
53392248,14,14152,2019,12,0,1,1718
53392248,14,14152,2019,12,0,2,1924
53392248,14,14152,2019,12,1,0,4764
53392248,14,14152,2019,12,1,1,1949
53392248,14,14152,2019,12,1,2,3064
53392248,14,14152,2019,12,2,0,4066
53392248,14,14152,2019,12,2,1,1882
53392248,14,14152,2019,12,2,2,2733
53392249,14,14152,2019,12,0,0,1494
53392249,14,14152,2019,12,0,1,1736
53392249,14,14152,2019,12,0,2,1647
53392249,14,14152,2019,12,1,0,1790
53392249,14,14152,2019,12,1,1,1848
53392249,14,14152,2019,12,1,2,1756
53392249,14,14152,2019,12,2,0,1704
53392249,14,14152,2019,12,2,1,1816
53392249,14,14152,2019,12,2,2,1724
53392256,14,14152,2019,12,0,0,3636
53392256,14,14152,2019,12,0,1,4213
53392256,14,14152,2019,12,0,2,3929
53392256,14,14152,2019,12,1,0,2456
53392256,14,14152,2019,12,1,1,4266
53392256,14,14152,2019,12,1,2,3375
53392256,14,14152,2019,12,2,0,2799
53392256,14,14152,2019,12,2,1,4250
53392256,14,14152,2019,12,2,2,3536
53392257,14,14152,2019,12,0,0,2035
53392257,14,14152,2019,12,0,1,2808
53392257,14,14152,2019,12,0,2,2426
53392257,14,14152,2019,12,1,0,1782
53392257,14,14152,2019,12,1,1,2725
53392257,14,14152,2019,12,1,2,2202
53392257,14,14152,2019,12,2,0,1856
53392257,14,14152,2019,12,2,1,2749
53392257,14,14152,2019,12,2,2,2267
53392258,14,14152,2019,12,0,0,3961
53392258,14,14152,2019,12,0,1,4478
53392258,14,14152,2019,12,0,2,4303
53392258,14,14152,2019,12,1,0,3481
53392258,14,14152,2019,12,1,1,4564
53392258,14,14152,2019,12,1,2,4021
53392258,14,14152,2019,12,2,0,3621
53392258,14,14152,2019,12,2,1,4539
53392258,14,14152,2019,12,2,2,4103
53392259,14,14152,2019,12,0,0,5037
53392259,14,14152,2019,12,0,1,6586
53392259,14,14152,2019,12,0,2,5736
53392259,14,14152,2019,12,1,0,4543
53392259,14,14152,2019,12,1,1,6846
53392259,14,14152,2019,12,1,2,5601
53392259,14,14152,2019,12,2,0,4686
53392259,14,14152,2019,12,2,1,6771
53392259,14,14152,2019,12,2,2,5640
53392266,14,14152,2019,12,0,0,2457
53392266,14,14152,2019,12,0,1,2923
53392266,14,14152,2019,12,0,2,2729
53392266,14,14152,2019,12,1,0,2283
53392266,14,14152,2019,12,1,1,2900
53392266,14,14152,2019,12,1,2,2687
53392266,14,14152,2019,12,2,0,2333
53392266,14,14152,2019,12,2,1,2907
53392266,14,14152,2019,12,2,2,2699
53392267,14,14152,2019,12,0,0,4388
53392267,14,14152,2019,12,0,1,4290
53392267,14,14152,2019,12,0,2,4308
53392267,14,14152,2019,12,1,0,4738
53392267,14,14152,2019,12,1,1,4170
53392267,14,14152,2019,12,1,2,4367
53392267,14,14152,2019,12,2,0,4636
53392267,14,14152,2019,12,2,1,4205
53392267,14,14152,2019,12,2,2,4349
53392268,14,14152,2019,12,0,0,6566
53392268,14,14152,2019,12,0,1,7768
53392268,14,14152,2019,12,0,2,7147
53392268,14,14152,2019,12,1,0,4481
53392268,14,14152,2019,12,1,1,7552
53392268,14,14152,2019,12,1,2,6086
53392268,14,14152,2019,12,2,0,5086
53392268,14,14152,2019,12,2,1,7615
53392268,14,14152,2019,12,2,2,6394
53392269,14,14152,2019,12,0,0,7923
53392269,14,14152,2019,12,0,1,8945
53392269,14,14152,2019,12,0,2,8436
53392269,14,14152,2019,12,1,0,6240
53392269,14,14152,2019,12,1,1,8892
53392269,14,14152,2019,12,1,2,7583
53392269,14,14152,2019,12,2,0,6729
53392269,14,14152,2019,12,2,1,8908
53392269,14,14152,2019,12,2,2,7831
53392276,14,14152,2019,12,0,0,2724
53392276,14,14152,2019,12,0,1,2438
53392276,14,14152,2019,12,0,2,2511
53392276,14,14152,2019,12,1,0,8435
53392276,14,14152,2019,12,1,1,2861
53392276,14,14152,2019,12,1,2,5489
53392276,14,14152,2019,12,2,0,6777
53392276,14,14152,2019,12,2,1,2738
53392276,14,14152,2019,12,2,2,4625
53392277,14,14152,2019,12,0,0,2511
53392277,14,14152,2019,12,0,1,2463
53392277,14,14152,2019,12,0,2,2497
53392277,14,14152,2019,12,1,0,3338
53392277,14,14152,2019,12,1,1,2527
53392277,14,14152,2019,12,1,2,2835
53392277,14,14152,2019,12,2,0,3098
53392277,14,14152,2019,12,2,1,2509
53392277,14,14152,2019,12,2,2,2736
53392278,14,14152,2019,12,0,0,4982
53392278,14,14152,2019,12,0,1,7286
53392278,14,14152,2019,12,0,2,6304
53392278,14,14152,2019,12,1,0,3959
53392278,14,14152,2019,12,1,1,7140
53392278,14,14152,2019,12,1,2,5670
53392278,14,14152,2019,12,2,0,4256
53392278,14,14152,2019,12,2,1,7182
53392278,14,14152,2019,12,2,2,5854
53392279,14,14152,2019,12,0,0,10498
53392279,14,14152,2019,12,0,1,11745
53392279,14,14152,2019,12,0,2,11129
53392279,14,14152,2019,12,1,0,7966
53392279,14,14152,2019,12,1,1,11357
53392279,14,14152,2019,12,1,2,9597
53392279,14,14152,2019,12,2,0,8701
53392279,14,14152,2019,12,2,1,11470
53392279,14,14152,2019,12,2,2,10042
53392288,14,14152,2019,12,0,0,4868
53392288,14,14152,2019,12,0,1,5323
53392288,14,14152,2019,12,0,2,5141
53392288,14,14152,2019,12,1,0,4803
53392288,14,14152,2019,12,1,1,5586
53392288,14,14152,2019,12,1,2,5183
53392288,14,14152,2019,12,2,0,4822
53392288,14,14152,2019,12,2,1,5509
53392288,14,14152,2019,12,2,2,5171
53392289,14,14152,2019,12,0,0,13219
53392289,14,14152,2019,12,0,1,10775
53392289,14,14152,2019,12,0,2,11636
53392289,14,14152,2019,12,1,0,16206
53392289,14,14152,2019,12,1,1,10961
53392289,14,14152,2019,12,1,2,13013
53392289,14,14152,2019,12,2,0,15339
53392289,14,14152,2019,12,2,1,10907
53392289,14,14152,2019,12,2,2,12613
53392297,14,14152,2019,12,0,0,7274
53392297,14,14152,2019,12,0,1,7739
53392297,14,14152,2019,12,0,2,7463
53392297,14,14152,2019,12,1,0,9741
53392297,14,14152,2019,12,1,1,7803
53392297,14,14152,2019,12,1,2,8386
53392297,14,14152,2019,12,2,0,9025
53392297,14,14152,2019,12,2,1,7784
53392297,14,14152,2019,12,2,2,8118
53392298,14,14152,2019,12,0,0,12333
53392298,14,14152,2019,12,0,1,12767
53392298,14,14152,2019,12,0,2,12528
53392298,14,14152,2019,12,1,0,10789
53392298,14,14152,2019,12,1,1,12297
53392298,14,14152,2019,12,1,2,11439
53392298,14,14152,2019,12,2,0,11237
53392298,14,14152,2019,12,2,1,12433
53392298,14,14152,2019,12,2,2,11755
53392299,14,14152,2019,12,0,0,20994
53392299,14,14152,2019,12,0,1,25229
53392299,14,14152,2019,12,0,2,23436
53392299,14,14152,2019,12,1,0,17973
53392299,14,14152,2019,12,1,1,24169
53392299,14,14152,2019,12,1,2,21426
53392299,14,14152,2019,12,2,0,18850
53392299,14,14152,2019,12,2,1,24477
53392299,14,14152,2019,12,2,2,22009
53392350,14,14152,2019,12,0,0,3969
53392350,14,14152,2019,12,0,1,4262
53392350,14,14152,2019,12,0,2,4141
53392350,14,14152,2019,12,1,0,3197
53392350,14,14152,2019,12,1,1,4546
53392350,14,14152,2019,12,1,2,3817
53392350,14,14152,2019,12,2,0,3421
53392350,14,14152,2019,12,2,1,4463
53392350,14,14152,2019,12,2,2,3911
53392360,14,14152,2019,12,0,0,7842
53392360,14,14152,2019,12,0,1,10184
53392360,14,14152,2019,12,0,2,9256
53392360,14,14152,2019,12,1,0,5804
53392360,14,14152,2019,12,1,1,10365
53392360,14,14152,2019,12,1,2,8210
53392360,14,14152,2019,12,2,0,6396
53392360,14,14152,2019,12,2,1,10313
53392360,14,14152,2019,12,2,2,8513
53392361,14,14152,2019,12,0,0,3175
53392361,14,14152,2019,12,0,1,2725
53392361,14,14152,2019,12,0,2,2925
53392361,14,14152,2019,12,1,0,3796
53392361,14,14152,2019,12,1,1,2650
53392361,14,14152,2019,12,1,2,3111
53392361,14,14152,2019,12,2,0,3616
53392361,14,14152,2019,12,2,1,2672
53392361,14,14152,2019,12,2,2,3057
53392370,14,14152,2019,12,0,0,9359
53392370,14,14152,2019,12,0,1,10834
53392370,14,14152,2019,12,0,2,10287
53392370,14,14152,2019,12,1,0,7774
53392370,14,14152,2019,12,1,1,11041
53392370,14,14152,2019,12,1,2,9301
53392370,14,14152,2019,12,2,0,8234
53392370,14,14152,2019,12,2,1,10981
53392370,14,14152,2019,12,2,2,9587
53392371,14,14152,2019,12,0,0,10248
53392371,14,14152,2019,12,0,1,10977
53392371,14,14152,2019,12,0,2,10629
53392371,14,14152,2019,12,1,0,7616
53392371,14,14152,2019,12,1,1,10785
53392371,14,14152,2019,12,1,2,9206
53392371,14,14152,2019,12,2,0,8380
53392371,14,14152,2019,12,2,1,10841
53392371,14,14152,2019,12,2,2,9619
53392372,14,14152,2019,12,0,0,9367
53392372,14,14152,2019,12,0,1,11182
53392372,14,14152,2019,12,0,2,10236
53392372,14,14152,2019,12,1,0,7439
53392372,14,14152,2019,12,1,1,10662
53392372,14,14152,2019,12,1,2,8929
53392372,14,14152,2019,12,2,0,7999
53392372,14,14152,2019,12,2,1,10813
53392372,14,14152,2019,12,2,2,9308
53392380,14,14152,2019,12,0,0,12408
53392380,14,14152,2019,12,0,1,13766
53392380,14,14152,2019,12,0,2,13212
53392380,14,14152,2019,12,1,0,10617
53392380,14,14152,2019,12,1,1,13383
53392380,14,14152,2019,12,1,2,12094
53392380,14,14152,2019,12,2,0,11137
53392380,14,14152,2019,12,2,1,13494
53392380,14,14152,2019,12,2,2,12418
53392381,14,14152,2019,12,0,0,16927
53392381,14,14152,2019,12,0,1,17995
53392381,14,14152,2019,12,0,2,17553
53392381,14,14152,2019,12,1,0,15159
53392381,14,14152,2019,12,1,1,18281
53392381,14,14152,2019,12,1,2,16612
53392381,14,14152,2019,12,2,0,15672
53392381,14,14152,2019,12,2,1,18198
53392381,14,14152,2019,12,2,2,16885
53392382,14,14152,2019,12,0,0,8017
53392382,14,14152,2019,12,0,1,10571
53392382,14,14152,2019,12,0,2,9332
53392382,14,14152,2019,12,1,0,7211
53392382,14,14152,2019,12,1,1,10563
53392382,14,14152,2019,12,1,2,8731
53392382,14,14152,2019,12,2,0,7445
53392382,14,14152,2019,12,2,1,10566
53392382,14,14152,2019,12,2,2,8905
53392390,14,14152,2019,12,0,0,4122
53392390,14,14152,2019,12,0,1,4642
53392390,14,14152,2019,12,0,2,4334
53392390,14,14152,2019,12,1,0,3085
53392390,14,14152,2019,12,1,1,4766
53392390,14,14152,2019,12,1,2,3951
53392390,14,14152,2019,12,2,0,3386
53392390,14,14152,2019,12,2,1,4730
53392390,14,14152,2019,12,2,2,4062
53392391,14,14152,2019,12,0,0,5468
53392391,14,14152,2019,12,0,1,7781
53392391,14,14152,2019,12,0,2,6721
53392391,14,14152,2019,12,1,0,6297
53392391,14,14152,2019,12,1,1,7785
53392391,14,14152,2019,12,1,2,6783
53392391,14,14152,2019,12,2,0,6056
53392391,14,14152,2019,12,2,1,7784
53392391,14,14152,2019,12,2,2,6765
53393208,14,14152,2019,12,0,0,7904
53393208,14,14152,2019,12,0,1,6868
53393208,14,14152,2019,12,0,2,7137
53393208,14,14152,2019,12,1,0,8268
53393208,14,14152,2019,12,1,1,6999
53393208,14,14152,2019,12,1,2,7444
53393208,14,14152,2019,12,2,0,8163
53393208,14,14152,2019,12,2,1,6961
53393208,14,14152,2019,12,2,2,7355
53393209,14,14152,2019,12,0,0,4691
53393209,14,14152,2019,12,0,1,5042
53393209,14,14152,2019,12,0,2,4764
53393209,14,14152,2019,12,1,0,5316
53393209,14,14152,2019,12,1,1,4992
53393209,14,14152,2019,12,1,2,5028
53393209,14,14152,2019,12,2,0,5135
53393209,14,14152,2019,12,2,1,5007
53393209,14,14152,2019,12,2,2,4951
53393300,14,14152,2019,12,0,0,3200
53393300,14,14152,2019,12,0,1,3942
53393300,14,14152,2019,12,0,2,3597
53393300,14,14152,2019,12,1,0,2318
53393300,14,14152,2019,12,1,1,3845
53393300,14,14152,2019,12,1,2,3078
53393300,14,14152,2019,12,2,0,2574
53393300,14,14152,2019,12,2,1,3873
53393300,14,14152,2019,12,2,2,3229
53391390,14,14153,2019,12,0,0,872
53391390,14,14153,2019,12,0,1,979
53391390,14,14153,2019,12,0,2,986
53391390,14,14153,2019,12,1,0,723
53391390,14,14153,2019,12,1,1,820
53391390,14,14153,2019,12,1,2,852
53391390,14,14153,2019,12,2,0,766
53391390,14,14153,2019,12,2,1,866
53391390,14,14153,2019,12,2,2,891
53392229,14,14153,2019,12,0,0,681
53392229,14,14153,2019,12,0,1,309
53392229,14,14153,2019,12,0,2,485
53392229,14,14153,2019,12,1,0,630
53392229,14,14153,2019,12,1,1,356
53392229,14,14153,2019,12,1,2,513
53392229,14,14153,2019,12,2,0,645
53392229,14,14153,2019,12,2,1,342
53392229,14,14153,2019,12,2,2,505
53392239,14,14153,2019,12,0,0,2646
53392239,14,14153,2019,12,0,1,2418
53392239,14,14153,2019,12,0,2,2480
53392239,14,14153,2019,12,1,0,2446
53392239,14,14153,2019,12,1,1,2745
53392239,14,14153,2019,12,1,2,2549
53392239,14,14153,2019,12,2,0,2504
53392239,14,14153,2019,12,2,1,2650
53392239,14,14153,2019,12,2,2,2529
53392300,14,14153,2019,12,0,0,1324
53392300,14,14153,2019,12,0,1,1948
53392300,14,14153,2019,12,0,2,1642
53392300,14,14153,2019,12,1,0,953
53392300,14,14153,2019,12,1,1,1858
53392300,14,14153,2019,12,1,2,1369
53392300,14,14153,2019,12,2,0,1060
53392300,14,14153,2019,12,2,1,1884
53392300,14,14153,2019,12,2,2,1448
53392301,14,14153,2019,12,0,0,1117
53392301,14,14153,2019,12,0,1,1452
53392301,14,14153,2019,12,0,2,1327
53392301,14,14153,2019,12,1,0,1139
53392301,14,14153,2019,12,1,1,1436
53392301,14,14153,2019,12,1,2,1317
53392301,14,14153,2019,12,2,0,1133
53392301,14,14153,2019,12,2,1,1441
53392301,14,14153,2019,12,2,2,1320
53392302,14,14153,2019,12,0,0,8356
53392302,14,14153,2019,12,0,1,9886
53392302,14,14153,2019,12,0,2,9084
53392302,14,14153,2019,12,1,0,5536
53392302,14,14153,2019,12,1,1,9555
53392302,14,14153,2019,12,1,2,7487
53392302,14,14153,2019,12,2,0,6355
53392302,14,14153,2019,12,2,1,9651
53392302,14,14153,2019,12,2,2,7951
53392310,14,14153,2019,12,0,0,1989
53392310,14,14153,2019,12,0,1,2929
53392310,14,14153,2019,12,0,2,2573
53392310,14,14153,2019,12,1,0,1228
53392310,14,14153,2019,12,1,1,2811
53392310,14,14153,2019,12,1,2,2094
53392310,14,14153,2019,12,2,0,1449
53392310,14,14153,2019,12,2,1,2845
53392310,14,14153,2019,12,2,2,2233
53392311,14,14153,2019,12,0,0,718
53392311,14,14153,2019,12,0,1,814
53392311,14,14153,2019,12,0,2,710
53392311,14,14153,2019,12,1,0,761
53392311,14,14153,2019,12,1,1,837
53392311,14,14153,2019,12,1,2,746
53392311,14,14153,2019,12,2,0,749
53392311,14,14153,2019,12,2,1,830
53392311,14,14153,2019,12,2,2,735
53392312,14,14153,2019,12,0,0,5458
53392312,14,14153,2019,12,0,1,6474
53392312,14,14153,2019,12,0,2,6006
53392312,14,14153,2019,12,1,0,4222
53392312,14,14153,2019,12,1,1,6700
53392312,14,14153,2019,12,1,2,5320
53392312,14,14153,2019,12,2,0,4581
53392312,14,14153,2019,12,2,1,6634
53392312,14,14153,2019,12,2,2,5519
53392314,14,14153,2019,12,0,0,8462
53392314,14,14153,2019,12,0,1,9515
53392314,14,14153,2019,12,0,2,8778
53392314,14,14153,2019,12,1,0,5973
53392314,14,14153,2019,12,1,1,9291
53392314,14,14153,2019,12,1,2,7460
53392314,14,14153,2019,12,2,0,6696
53392314,14,14153,2019,12,2,1,9356
53392314,14,14153,2019,12,2,2,7842
53392320,14,14153,2019,12,0,0,2880
53392320,14,14153,2019,12,0,1,3262
53392320,14,14153,2019,12,0,2,3073
53392320,14,14153,2019,12,1,0,1539
53392320,14,14153,2019,12,1,1,3266
53392320,14,14153,2019,12,1,2,2388
53392320,14,14153,2019,12,2,0,1928
53392320,14,14153,2019,12,2,1,3265
53392320,14,14153,2019,12,2,2,2587
53392321,14,14153,2019,12,0,0,629
53392321,14,14153,2019,12,0,1,236
53392321,14,14153,2019,12,0,2,411
53392321,14,14153,2019,12,1,0,413
53392321,14,14153,2019,12,1,1,315
53392321,14,14153,2019,12,1,2,337
53392321,14,14153,2019,12,2,0,476
53392321,14,14153,2019,12,2,1,292
53392321,14,14153,2019,12,2,2,358
53392322,14,14153,2019,12,0,0,5793
53392322,14,14153,2019,12,0,1,7154
53392322,14,14153,2019,12,0,2,6475
53392322,14,14153,2019,12,1,0,6028
53392322,14,14153,2019,12,1,1,7175
53392322,14,14153,2019,12,1,2,6437
53392322,14,14153,2019,12,2,0,5959
53392322,14,14153,2019,12,2,1,7169
53392322,14,14153,2019,12,2,2,6448
53392323,14,14153,2019,12,0,0,6159
53392323,14,14153,2019,12,0,1,7679
53392323,14,14153,2019,12,0,2,6824
53392323,14,14153,2019,12,1,0,5154
53392323,14,14153,2019,12,1,1,7511
53392323,14,14153,2019,12,1,2,6204
53392323,14,14153,2019,12,2,0,5446
53392323,14,14153,2019,12,2,1,7560
53392323,14,14153,2019,12,2,2,6384
53392324,14,14153,2019,12,0,0,15008
53392324,14,14153,2019,12,0,1,19491
53392324,14,14153,2019,12,0,2,17499
53392324,14,14153,2019,12,1,0,11098
53392324,14,14153,2019,12,1,1,19292
53392324,14,14153,2019,12,1,2,15342
53392324,14,14153,2019,12,2,0,12233
53392324,14,14153,2019,12,2,1,19350
53392324,14,14153,2019,12,2,2,15968
53392325,14,14153,2019,12,0,0,11697
53392325,14,14153,2019,12,0,1,14269
53392325,14,14153,2019,12,0,2,13244
53392325,14,14153,2019,12,1,0,8477
53392325,14,14153,2019,12,1,1,14178
53392325,14,14153,2019,12,1,2,11143
53392325,14,14153,2019,12,2,0,9412
53392325,14,14153,2019,12,2,1,14204
53392325,14,14153,2019,12,2,2,11753
53392330,14,14153,2019,12,0,0,4222
53392330,14,14153,2019,12,0,1,3781
53392330,14,14153,2019,12,0,2,3864
53392330,14,14153,2019,12,1,0,2369
53392330,14,14153,2019,12,1,1,3534
53392330,14,14153,2019,12,1,2,3110
53392330,14,14153,2019,12,2,0,2907
53392330,14,14153,2019,12,2,1,3605
53392330,14,14153,2019,12,2,2,3329
53392331,14,14153,2019,12,0,0,3137
53392331,14,14153,2019,12,0,1,1050
53392331,14,14153,2019,12,0,2,1694
53392331,14,14153,2019,12,1,0,4180
53392331,14,14153,2019,12,1,1,1010
53392331,14,14153,2019,12,1,2,2367
53392331,14,14153,2019,12,2,0,3878
53392331,14,14153,2019,12,2,1,1022
53392331,14,14153,2019,12,2,2,2172
53392332,14,14153,2019,12,0,0,3535
53392332,14,14153,2019,12,0,1,4033
53392332,14,14153,2019,12,0,2,3751
53392332,14,14153,2019,12,1,0,3749
53392332,14,14153,2019,12,1,1,3914
53392332,14,14153,2019,12,1,2,3721
53392332,14,14153,2019,12,2,0,3687
53392332,14,14153,2019,12,2,1,3948
53392332,14,14153,2019,12,2,2,3730
53392333,14,14153,2019,12,0,0,7509
53392333,14,14153,2019,12,0,1,11342
53392333,14,14153,2019,12,0,2,9568
53392333,14,14153,2019,12,1,0,5361
53392333,14,14153,2019,12,1,1,11719
53392333,14,14153,2019,12,1,2,8478
53392333,14,14153,2019,12,2,0,5985
53392333,14,14153,2019,12,2,1,11610
53392333,14,14153,2019,12,2,2,8794
53392334,14,14153,2019,12,0,0,28079
53392334,14,14153,2019,12,0,1,24366
53392334,14,14153,2019,12,0,2,26273
53392334,14,14153,2019,12,1,0,23338
53392334,14,14153,2019,12,1,1,23602
53392334,14,14153,2019,12,1,2,23759
53392334,14,14153,2019,12,2,0,24714
53392334,14,14153,2019,12,2,1,23824
53392334,14,14153,2019,12,2,2,24489
53392335,14,14153,2019,12,0,0,22719
53392335,14,14153,2019,12,0,1,25190
53392335,14,14153,2019,12,0,2,24334
53392335,14,14153,2019,12,1,0,15566
53392335,14,14153,2019,12,1,1,24890
53392335,14,14153,2019,12,1,2,20728
53392335,14,14153,2019,12,2,0,17643
53392335,14,14153,2019,12,2,1,24977
53392335,14,14153,2019,12,2,2,21775
53392340,14,14153,2019,12,0,0,2600
53392340,14,14153,2019,12,0,1,3228
53392340,14,14153,2019,12,0,2,2962
53392340,14,14153,2019,12,1,0,1744
53392340,14,14153,2019,12,1,1,2800
53392340,14,14153,2019,12,1,2,2287
53392340,14,14153,2019,12,2,0,1992
53392340,14,14153,2019,12,2,1,2924
53392340,14,14153,2019,12,2,2,2483
53392341,14,14153,2019,12,0,0,4652
53392341,14,14153,2019,12,0,1,2544
53392341,14,14153,2019,12,0,2,3460
53392341,14,14153,2019,12,1,0,12284
53392341,14,14153,2019,12,1,1,3116
53392341,14,14153,2019,12,1,2,7135
53392341,14,14153,2019,12,2,0,10069
53392341,14,14153,2019,12,2,1,2950
53392341,14,14153,2019,12,2,2,6068
53392342,14,14153,2019,12,0,0,1826
53392342,14,14153,2019,12,0,1,1952
53392342,14,14153,2019,12,0,2,1851
53392342,14,14153,2019,12,1,0,2981
53392342,14,14153,2019,12,1,1,2012
53392342,14,14153,2019,12,1,2,2368
53392342,14,14153,2019,12,2,0,2645
53392342,14,14153,2019,12,2,1,1995
53392342,14,14153,2019,12,2,2,2218
53392343,14,14153,2019,12,0,0,5963
53392343,14,14153,2019,12,0,1,8201
53392343,14,14153,2019,12,0,2,7016
53392343,14,14153,2019,12,1,0,4572
53392343,14,14153,2019,12,1,1,8062
53392343,14,14153,2019,12,1,2,6206
53392343,14,14153,2019,12,2,0,4976
53392343,14,14153,2019,12,2,1,8102
53392343,14,14153,2019,12,2,2,6441
53392344,14,14153,2019,12,0,0,9679
53392344,14,14153,2019,12,0,1,10779
53392344,14,14153,2019,12,0,2,10228
53392344,14,14153,2019,12,1,0,6861
53392344,14,14153,2019,12,1,1,10655
53392344,14,14153,2019,12,1,2,8627
53392344,14,14153,2019,12,2,0,7679
53392344,14,14153,2019,12,2,1,10691
53392344,14,14153,2019,12,2,2,9092
53392345,14,14153,2019,12,0,0,22806
53392345,14,14153,2019,12,0,1,24519
53392345,14,14153,2019,12,0,2,24247
53392345,14,14153,2019,12,1,0,15410
53392345,14,14153,2019,12,1,1,23893
53392345,14,14153,2019,12,1,2,20222
53392345,14,14153,2019,12,2,0,17557
53392345,14,14153,2019,12,2,1,24075
53392345,14,14153,2019,12,2,2,21391
53392351,14,14153,2019,12,0,0,860
53392351,14,14153,2019,12,0,1,996
53392351,14,14153,2019,12,0,2,893
53392351,14,14153,2019,12,1,0,694
53392351,14,14153,2019,12,1,1,908
53392351,14,14153,2019,12,1,2,775
53392351,14,14153,2019,12,2,0,742
53392351,14,14153,2019,12,2,1,933
53392351,14,14153,2019,12,2,2,809
53392352,14,14153,2019,12,0,0,2453
53392352,14,14153,2019,12,0,1,3514
53392352,14,14153,2019,12,0,2,2889
53392352,14,14153,2019,12,1,0,2025
53392352,14,14153,2019,12,1,1,3524
53392352,14,14153,2019,12,1,2,2702
53392352,14,14153,2019,12,2,0,2149
53392352,14,14153,2019,12,2,1,3521
53392352,14,14153,2019,12,2,2,2756
53392353,14,14153,2019,12,0,0,6122
53392353,14,14153,2019,12,0,1,7999
53392353,14,14153,2019,12,0,2,7178
53392353,14,14153,2019,12,1,0,4321
53392353,14,14153,2019,12,1,1,7788
53392353,14,14153,2019,12,1,2,5998
53392353,14,14153,2019,12,2,0,4844
53392353,14,14153,2019,12,2,1,7849
53392353,14,14153,2019,12,2,2,6341
53392354,14,14153,2019,12,0,0,10798
53392354,14,14153,2019,12,0,1,12663
53392354,14,14153,2019,12,0,2,11908
53392354,14,14153,2019,12,1,0,8325
53392354,14,14153,2019,12,1,1,12404
53392354,14,14153,2019,12,1,2,10292
53392354,14,14153,2019,12,2,0,9043
53392354,14,14153,2019,12,2,1,12479
53392354,14,14153,2019,12,2,2,10761
53392362,14,14153,2019,12,0,0,10666
53392362,14,14153,2019,12,0,1,9532
53392362,14,14153,2019,12,0,2,9916
53392362,14,14153,2019,12,1,0,8779
53392362,14,14153,2019,12,1,1,9180
53392362,14,14153,2019,12,1,2,8762
53392362,14,14153,2019,12,2,0,9327
53392362,14,14153,2019,12,2,1,9282
53392362,14,14153,2019,12,2,2,9097
53392363,14,14153,2019,12,0,0,22486
53392363,14,14153,2019,12,0,1,18803
53392363,14,14153,2019,12,0,2,20295
53392363,14,14153,2019,12,1,0,14417
53392363,14,14153,2019,12,1,1,17543
53392363,14,14153,2019,12,1,2,16181
53392363,14,14153,2019,12,2,0,16760
53392363,14,14153,2019,12,2,1,17909
53392363,14,14153,2019,12,2,2,17376
52396428,14,14201,2019,12,0,0,17
52396428,14,14201,2019,12,0,2,14
52396437,14,14201,2019,12,0,0,10
52396437,14,14201,2019,12,1,0,17
